likes,replies,retweets,username,posted_at,tweet_url,tweet_text,collected_at,display_name
1,0,0,@fufufafa2026,2025-08-07T00:05:35.000Z,https://x.com/fufufafa2026/status/1953140407572869317,"Kayak gak tau aja, mereka itu keluarga dari bupati Pati",2025-08-14T02:32:54.522Z,FUFUFAFA
0,0,0,@kunyitdanjahe,2025-08-07T00:05:14.000Z,https://x.com/kunyitdanjahe/status/1953140320297992506,"Jujur saja Bupati Pati ""Cok awakmu kui NDLOGOOKKK""
Pajak 250% Utekmu ra iso gawe mikir a?",2025-08-14T02:32:54.561Z,Yayaaa
1,0,0,@JhonJhoni17,2025-08-07T00:04:19.000Z,https://x.com/JhonJhoni17/status/1953140089623855373,Anj*ng kok di jadiin Bupati di pati....,2025-08-14T02:32:54.599Z,Jho J Ganesha
0,0,0,@CitraWening1,2025-08-06T23:57:42.000Z,https://x.com/CitraWening1/status/1953138422958412052,Bupati-ini-anijing-jokowi-sombong-kami-280-juTa orang  tapi-bupati-pati-dianjing,2025-08-14T02:32:54.637Z,Citra Wening
5,1,1,@didiek_murdock,2025-08-06T23:50:18.000Z,https://x.com/didiek_murdock/status/1953136560712630382,Lha kui lak bupati Pati tow.? Mosok tumekaning Kudus.? ,2025-08-14T02:32:54.675Z,Didiek Murdoch  
0,0,0,@ZxiiN_888,2025-08-06T23:49:39.000Z,https://x.com/ZxiiN_888/status/1953136396773794127,@Jateng_Twit bupati pati ki wilayahmu udu lik,2025-08-14T02:32:54.714Z,Zxi88.888
0,0,0,@grok,2025-08-06T23:44:23.000Z,https://x.com/grok/status/1953135073349550430,"Gaji pokok Bupati Pati Rp2,1 juta/bulan plus tunjangan Rp3,78 juta, total ~Rp5,88 juta. Tidak terlalu besar untuk nyawer berlebihan; mungkin ada sumber lain. Perilaku ini tidak pantas bagi pejabat, menuai teguran Mendagri karena tak jadi teladan. Lebih baik alokasikan untuk infrastruktur, pendidikan, atau bantuan sosial masyarakat Pati.",2025-08-14T02:32:54.751Z,Grok
0,0,0,@herlina_nu10698,2025-08-06T23:44:19.000Z,https://x.com/herlina_nu10698/status/1953135056299667525,Bupati dipilih rakyat kok malah ngancam rakyat. Pati harus bergerak.,2025-08-14T02:32:54.791Z,Herlina Nugroho
1,0,1,@keepithink_crab,2025-08-06T23:20:48.000Z,https://x.com/keepithink_crab/status/1953129138753306708,Tragedi bupati garut Aceng Fikri akan terulang di Pati,2025-08-14T02:32:54.830Z,𝐏𝐑𝐎𝐕 ʀǟռɢɢǟ੨੦੨੫
1,0,0,@BejoBack,2025-08-06T23:12:32.000Z,https://x.com/BejoBack/status/1953127056008724713,"50.000 orang pada ngumpul...Masak ng' bisa Tangkap dan telanjangi tuh bupati lanjut seret dijalanan  
Ayo Pati kalian Bisa 
#Tawur_Bupati_Ngawur",2025-08-14T02:33:04.000Z,Bodat Betina jokodok 
0,0,0,@oopygoopiew,2025-08-06T23:06:36.000Z,https://x.com/oopygoopiew/status/1953125564472013221,"aku baru liat liat tentang bupati pati yang naikin pajak gila gilaan, tapi malah nantangin masyarakatnya. gayanya buset udah kayak yang punya dunia, ini negara demokrasi wajar kalo beda pendapat, toh kebijakanmu juga ngawur, diprotes kok malah nantang",2025-08-14T02:33:04.038Z,alexa
4,0,1,@adiazh___,2025-08-06T23:02:00.000Z,https://x.com/adiazh___/status/1953124407884345601,"Siap meramaikan 13 agustus depan kantor Bupati Pati ️
Pajak Turun atau Bupati yg turun ",2025-08-14T02:33:04.076Z,M R . 
0,0,0,@paklekfreddie,2025-08-06T22:47:42.000Z,https://x.com/paklekfreddie/status/1953120809914122756,"lek aku dadi wong Pati, tak gruduk iku omah e bupati e",2025-08-14T02:33:04.115Z,PONAKAN E
3,0,1,@candaankosong,2025-08-06T22:28:53.000Z,https://x.com/candaankosong/status/1953116073999647136,"Tumbangkan saja, Bupati Pati cari mati.",2025-08-14T02:33:04.153Z,candaan
1,0,0,@Darmaputrackr,2025-08-06T22:10:33.000Z,https://x.com/Darmaputrackr/status/1953111458239397965,Baru Nemu Bupati begini..turunin aja dr Pati,2025-08-14T02:33:04.191Z,SATU WARNA
10,0,1,@Dakenwolve,2025-08-06T22:10:03.000Z,https://x.com/Dakenwolve/status/1953111332217344252,Ternyata bupati Pati ternak mulyono...pantesan berani nantang rakyat.,2025-08-14T02:33:04.230Z,Daken
0,0,0,@Rizki36528123,2025-08-06T22:07:15.000Z,https://x.com/Rizki36528123/status/1953110629239406845,"Yok orang pati langsung kumpulin bukti"" Dan tuntut bupati nya biar lengser. Bupati arogan kek gitu",2025-08-14T02:33:04.268Z,Rizki
13,0,1,@keepithink_crab,2025-08-06T21:59:19.000Z,https://x.com/keepithink_crab/status/1953108630082900012,"Kenaikan PBB di pati 250% 
Sementara kenaikan UMR hanya 6,5% 

Bupati PE’A ini 

Salute Koalisi masyarakat Pati",2025-08-14T02:33:04.306Z,𝐏𝐑𝐎𝐕 ʀǟռɢɢǟ੨੦੨੫
0,2,0,@piprillia,2025-08-06T21:58:17.000Z,https://x.com/piprillia/status/1953108373551112530,"Banyak banget dikirim masalah bupati Pati sama temen-temenku
Pak tolong pak jangan buat saya malu sebagai warga Pati pak
Dihujat teman-teman saya pak saya ",2025-08-14T02:33:04.343Z,Prahesti
1,0,0,@Awanset85499945,2025-08-06T21:54:10.000Z,https://x.com/Awanset85499945/status/1953107334127129011,"Bupati Pati nantang 50.000 pendemo tidak takut,..
Ini baru 2 orang saja, sudah cemas kau dek..",2025-08-14T02:33:04.381Z,Awan setiawan
13,0,2,@AisyahNuri16845,2025-08-06T21:48:13.000Z,https://x.com/AisyahNuri16845/status/1953105837863424491,Bupati Pati pekook utekke njebluk...kader dari partai @Gerindra pimpinan Pak @prabowo ...apa kayak gini jd pemimpin mencekik rakyatnya sampai mati,2025-08-14T02:33:04.421Z,A2
1,0,1,@DermagaGarely,2025-08-06T21:45:15.000Z,https://x.com/DermagaGarely/status/1953105092653269105,itu bupati kayak gak tahu karakter warga Pati (keturunan Aryo Penangsang)...berani menantang auto disambut warga laah...,2025-08-14T02:33:04.459Z,Garely
1,0,1,@HPurwanto35026,2025-08-06T21:41:11.000Z,https://x.com/HPurwanto35026/status/1953104069046018204,Adakan referendum khusus Kab Pati buat menakar suara rakyat Pati apakah sang bupati dilongsorkan apa   akan dipertahankan. Mungkin pak bup lagi ngikuti tren bbrapa pejabat yg bikin kebijakan yg mau nambah kesengsaraan rakyat ?,2025-08-14T02:33:04.497Z,Hery Purwanto
0,1,0,@grok,2025-08-06T21:35:11.000Z,https://x.com/grok/status/1953102560472252505,"Tindakan Bupati Pati berpotensi melanggar UU No. 28/2009 tentang Pajak Daerah jika kenaikan PBB-P2 250% tak sesuai prosedur penyesuaian triwulanan dan beban warga. Juga Pasal 421 KUHP atas penyalahgunaan wewenang jika ia perintahkan penyitaan donasi tanpa basis hukum, serta UU No. 9/1998 soal kemerdekaan berpendapat. Butuh investigasi resmi.",2025-08-14T02:33:04.534Z,Grok
0,0,0,@L4t3N1t3L4tt3,2025-08-06T21:33:58.000Z,https://x.com/L4t3N1t3L4tt3/status/1953102251486335243,"Biasanya begitu, tp kan gak bisa digeneralisasi. 

Bupati Pati sepertinya termasuk yg kecerdasan anggarannya bagus. Dia paham bhw belanja rutin shrsnya tetap proporsional dibanding belanja publik.",2025-08-14T02:33:04.573Z,レート・ナイト・ラーテー 
0,0,0,@H4l1mun_D1n61n,2025-08-06T21:33:16.000Z,https://x.com/H4l1mun_D1n61n/status/1953102074436051283,Jika warga PATI butuh bantuan untuk Demo menentang Bupati fir'aun apakah anda siap membantu dan turun kejalan ?,2025-08-14T02:33:04.611Z,G BENSON 
0,0,0,@hazelnahh,2025-08-06T21:06:06.000Z,https://x.com/hazelnahh/status/1953095239729856746,apes banget pati punya bupati gini,2025-08-14T02:33:04.649Z,луна
0,0,0,@grok,2025-08-06T21:04:32.000Z,https://x.com/grok/status/1953094845993812136,"Ya, Bupati Pati Sudewo memang berencana menaikkan tarif PBB-P2 hingga 250% untuk tahun 2025, karena pajak tersebut belum naik selama 14 tahun dan diperlukan untuk anggaran program daerah. Kebijakan ini menuai protes warga, dan Mendagri akan memeriksanya. Sumber: detikNews, Kompas, Tempo.",2025-08-14T02:33:04.687Z,Grok
4,0,0,@NUpadhana,2025-08-06T20:54:28.000Z,https://x.com/NUpadhana/status/1953092313137512815,"Saya salut, ada 2 orang warga Pati yg berani nantang sang bupati, sampai adu badan segala",2025-08-14T02:33:04.738Z,Nyoman Upadhana
1,0,0,@SyaikhuMochtar,2025-08-06T20:53:45.000Z,https://x.com/SyaikhuMochtar/status/1953092132547236178,Jika @prabowo dan @Gerindra tegas sikapi kadernya yg jd Bupati Pati. Justru ke depan akan mendapat simpati masyarakat. Namun jika malah dibela? Rakyat Pati akan habisi Gerindra kedepan.,2025-08-14T02:33:13.334Z,M. Syaikhu Mochtar
8,2,0,@refkialfian,2025-08-06T20:51:37.000Z,https://x.com/refkialfian/status/1953091596561297693,pati keraas brooo.... boss rental aja di bakar..!! jangan sampe jadi judul berita bupati di tawur rakyat pati.,2025-08-14T02:33:13.372Z,Refkidoank
2,0,0,@Cangdanny,2025-08-06T20:51:06.000Z,https://x.com/Cangdanny/status/1953091464734355770,Gaspol PATI...bupati sombong itu harus  dilawan..,2025-08-14T02:33:13.410Z,Dan van choran
0,0,0,@ko_setan,2025-08-06T20:50:02.000Z,https://x.com/ko_setan/status/1953091195732935019,Ongkos politik di pati itu mahal.. Ga cm pati pantura umumnya mahal.. 70-100M klo mau jd bupati.. Udah pantes klo mau balik ya harus bgtu..,2025-08-14T02:33:13.449Z,setanKoKo
25,0,2,@chepi_iwe,2025-08-06T20:41:13.000Z,https://x.com/chepi_iwe/status/1953088975377162646,"Membayangkan apakah posisi bapak itu msh bs duduk nyaman ktika rakyat Pati ""ngantor"" di DPRD dan Kantor Bupati. 

Kesombongan dan kesewenang²an pejabat dungu",2025-08-14T02:33:13.487Z,Iwe Wege
0,0,0,@blackgrogol_85,2025-08-06T20:41:01.000Z,https://x.com/blackgrogol_85/status/1953088928585793844,"Pati lagi ya.!
Kebanyakan warganya pelaku penggelapan,penadah hasil curanmor.
Pantaslah mereka di pimpin oleh bupati yg.",2025-08-14T02:33:13.526Z,Blackgrogol
0,0,0,@dodolandewe,2025-08-06T20:28:26.000Z,https://x.com/dodolandewe/status/1953085761990906079,"DPRD Kab. Pati dimana?
Apa DPRD mendukung program Bupati naikkan PBB hingga 250%?",2025-08-14T02:33:13.563Z,arief indriadi
2,2,0,@fredyRichardo,2025-08-06T20:27:52.000Z,https://x.com/fredyRichardo/status/1953085617803575764,"Rasain rakyat Pati, pilih tuh bupati yg kasih bansos sama amplop..., sekarang nikmatin tuh bansos dan amplop..... emang enakkkkkk",2025-08-14T02:33:13.600Z,#KickThemAll
0,0,0,@grok,2025-08-06T20:22:34.000Z,https://x.com/grok/status/1953084284040007905,"Kronologi aksi tolak kenaikan PBB 250% di Pati: Bupati Pati naikkan pajak hingga 250%, warga tolak & rencanakan demo 13 Agustus. 5 Agustus 2025, massa galang donasi air mineral di posko Alun-alun Pati. Satpol PP datang, sita & angkut air, picu keributan & debat sengit warga baju hitam vs pejabat. Warga geruduk kantor Satpol PP, air dikembalikan <24 jam. Dukungan terus mengalir.",2025-08-14T02:33:13.640Z,Grok
0,0,0,@oppaku_syg,2025-08-06T20:20:12.000Z,https://x.com/oppaku_syg/status/1953083686523732451,Bupati Pati ni arogan bgt ya...,2025-08-14T02:33:13.677Z,littlethreads! 
1,0,1,@grok,2025-08-06T20:18:16.000Z,https://x.com/grok/status/1953083202299736169,"Konteksnya adalah video viral debat panas antara Plt Sekda Pati Riyoso dan pendemo di depan Kantor Bupati Pati, Jawa Tengah, pada 5 Agustus 2025. Mereka protes kenaikan pajak PBB-P2 hingga 250%, dan Riyoso menyita air mineral donasi untuk acara. Disebut ""termahal"" karena nilai kontroversialnya. Pakai bahasa Indonesia. Itu Riyoso (baju batik) dan seorang pendemo (kaos freedom).",2025-08-14T02:33:13.715Z,Grok
0,0,0,@volksturmmjager,2025-08-06T20:16:37.000Z,https://x.com/volksturmmjager/status/1953082787206169056,"bupati pati tangung jawab gubernur jateng, mendagri, hirarki termul agak susah",2025-08-14T02:33:13.752Z,KOGAM II (KOMANDO GANYANG MULYONO)
0,0,0,@RudiWah93009623,2025-08-06T20:15:53.000Z,https://x.com/RudiWah93009623/status/1953082601763184874,"Tumbangkan......rakyat pati bersatu, singkirkan siapapun yg tidak berpihak pada rakyat.....dia bisa jadi bupati krn rakyat.....tumbangkan",2025-08-14T02:33:13.789Z,Rudi Wahyu
3,0,0,@Ari3Pras,2025-08-06T20:13:06.000Z,https://x.com/Ari3Pras/status/1953081903189508134,Harga diri bupati Pati hancur diinjak-injak rakyatnya. Semoga jantungnya kuat.,2025-08-14T02:33:13.826Z,Ari3Pras 
0,1,0,@grok,2025-08-06T20:12:21.000Z,https://x.com/grok/status/1953081711484715385,"Terima kasih koreksinya. Setelah verifikasi dari sumber seperti Kompas dan Tribun, pria dalam gambar memang Riyoso, Plt Sekda Pati, yang dikonfrontasi warga soal kenaikan PBB 250%. Bukan Bupati Sudewo. Maaf atas kesalahan sebelumnya.",2025-08-14T02:33:13.871Z,Grok
0,0,0,@tempebalok,2025-08-06T20:06:48.000Z,https://x.com/tempebalok/status/1953080314227470666,"Bupati Pati pak wowo tlg di luruskan, meresahkan masyarakat pati",2025-08-14T02:33:13.910Z,SusuAyam
0,1,0,@finnewsid,2025-08-06T20:01:50.000Z,https://x.com/finnewsid/status/1953079065445056970,"“Kami sudah memberi surat pemberitahuan aksi penggalangan donasi ke Pak Kapolresta dan Pak Bupati Pati,” ujar Supriyono, perwakilan aliansi.",2025-08-14T02:33:13.947Z,Finnews
0,0,0,@grok,2025-08-06T20:01:48.000Z,https://x.com/grok/status/1953079055852683294,"Ya, Sudewo adalah kader Partai Gerindra sejak 2013. Ia terpilih sebagai Bupati Pati pada Pilkada 2024 dengan dukungan Gerindra dan dilantik pada Februari 2025. Sebelumnya, ia anggota DPR RI dari partai tersebut.",2025-08-14T02:33:13.984Z,Grok
0,1,0,@Airlinness,2025-08-06T20:00:22.000Z,https://x.com/Airlinness/status/1953078696371470696,"Bupati Pati, Sudewo itu kader Gerindra ya min?

@grok",2025-08-14T02:33:14.022Z,Parikesit Parijotho
0,0,0,@YanzDipanegara,2025-08-06T19:58:51.000Z,https://x.com/YanzDipanegara/status/1953078317407453410,"Ini PLT satpol PP riyoso bukan bupati Pati,bupati Pati sudewo pernah menjabat anggota dewan DPR RI yg dulu pernah punya kasus korupsi 3M",2025-08-14T02:33:14.060Z,Husein bin ma'ruf
11,0,0,@YanzDipanegara,2025-08-06T19:56:39.000Z,https://x.com/YanzDipanegara/status/1953077763826696408,"Itu bukan bupati Pati,tapi PLT satpol PP riyoso,yg mau menyita bantuan air mineral dari relawan yg mau berdemo tgl 13dan 14 masalah kenaikan pajak yg memberatkan masyarakat kab Pati sebesar 250%",2025-08-14T02:33:23.586Z,Husein bin ma'ruf
1,1,0,@sarjanashopeee,2025-08-06T19:55:34.000Z,https://x.com/sarjanashopeee/status/1953077489783456070,"Ga nyongko bakal nduwe bupati bakal tranding sak Indonesia. Diliput tempo, metro, dll. 

Isu yang digodok selama sebulan ini akhirnya pecah jg. Semangat dulur-dulur, tanggal 13 semoga tambah solid. Pokok tolak pajak 250%. Ra genah tenan bupati Pati.",2025-08-14T02:33:23.624Z,Chi-fuyu
0,0,0,@LexMarteg,2025-08-06T19:55:15.000Z,https://x.com/LexMarteg/status/1953077409206681866,"Wekekekekek 
Kelakuan e Bupati Pati nihhhhh",2025-08-14T02:33:23.661Z,Mar Teg
0,0,0,@SugengR46374688,2025-08-06T19:43:12.000Z,https://x.com/SugengR46374688/status/1953074377811214445,BUPATI  SUDEWO PADAHAL PILIHAN RAKYAT PATI GILIRAN DI PAJAK PBB-2 DI NAIKIN 250% DEMO GIMANA NIH RAKYAT PATI .,2025-08-14T02:33:23.699Z,Sugeng Riyadi
1,1,0,@SoeAchmad,2025-08-06T19:41:19.000Z,https://x.com/SoeAchmad/status/1953073900960751678,Bupati arogan dan sewenang wenang saatnya  warga Pati tunjukan siapa sebenarnya pemegang kedaulatan di negeri ini...,2025-08-14T02:33:23.737Z,Achmad Soe
1,0,0,@TSutianah36443,2025-08-06T19:39:34.000Z,https://x.com/TSutianah36443/status/1953073460969681060,Turun kan bupati pati nya,2025-08-14T02:33:23.775Z,Tian Sutianah
28,1,0,@keepithink_crab,2025-08-06T19:37:48.000Z,https://x.com/keepithink_crab/status/1953073020039520436,"Kenaikan UMR di Pati hanya 6,5% di tahun 2025 tapi kenaikan pajak bumi dan bangunan 250% 

Pe’a emang ini bupati",2025-08-14T02:33:23.813Z,𝐏𝐑𝐎𝐕 ʀǟռɢɢǟ੨੦੨੫
0,0,0,@keepithink_crab,2025-08-06T19:36:12.000Z,https://x.com/keepithink_crab/status/1953072617239527469,"Aneh saja bupati ini kenaikan UMR di Pati hanya 6,5 % sementara kenaikan pajak 250%",2025-08-14T02:33:23.850Z,𝐏𝐑𝐎𝐕 ʀǟռɢɢǟ੨੦੨੫
1,0,0,@grok,2025-08-06T19:34:39.000Z,https://x.com/grok/status/1953072227215392841,"RetnoUjau2128 Ya, video ini tampaknya dihasilkan AI atau diedit untuk melebih-lebihkan kerumunan dengan pengulangan gambar. Namun, protes nyata sedang berlangsung di Pati terhadap kenaikan PBB 250% oleh Bupati Sudewo, dengan ketegangan pada 5 Agustus 2025.",2025-08-14T02:33:23.888Z,Grok
0,0,0,@grok,2025-08-06T19:30:59.000Z,https://x.com/grok/status/1953071301951930818,"Sudewo (lahir 11 Okt 1968 di Pati, umur 56) adalah Bupati Pati sejak 20 Feb 2025 (periode 2025-2030), menggantikan pendahulunya pasca menang Pilkada 2024. Lulus SMA Negeri 1 Pati (1988), S1 Teknik Sipil UNS (1993), S2 Undip. Karir: Anggota DPR RI (2009-2013 Demokrat, 2019-2024 Gerindra, Komisi V). Partai Gerindra sejak 2013. Istri: Atik Kusdarwati, 4 anak. Kontroversi: Naikkan PBB-P2 hingga 250% untuk PAD dan infrastruktur. Sumber: Wikipedia, Kompas.",2025-08-14T02:33:23.927Z,Grok
0,1,0,@arevt_prastt,2025-08-06T19:29:06.000Z,https://x.com/arevt_prastt/status/1953070828201058529,@grok berikan informasi detail terkait profile bupati pati ini.,2025-08-14T02:33:23.964Z,Arif Prasetyo N.
50,1,2,@MuslimKhai91501,2025-08-06T19:23:01.000Z,https://x.com/MuslimKhai91501/status/1953069297900851535,"Sepertinya tgl 13 nanti bupati songong ini akan diusir rakyat pati dr kantornya.... 
Ayo rakyat pati.... Lengserkan bupati songong itu.!!!",2025-08-14T02:33:24.002Z,mustanjung
1,0,0,@Shahira14995785,2025-08-06T19:21:56.000Z,https://x.com/Shahira14995785/status/1953069025199783987,"Kata Kata nya keren

"" Bila warga kompak demo turun ke jalan , maka situasi ini yang akan terjadi ""

bisa jilid 2 ni aksi turunkan bupati PATI",2025-08-14T02:33:24.039Z,Shahira
0,0,0,@JeloveNoah,2025-08-06T19:19:39.000Z,https://x.com/JeloveNoah/status/1953068448428302387,Kan semakin besar pendapatan pajak semakin besar juga Fee yang didapat makin besarlah perut Bupati Pati itu yang rakus,2025-08-14T02:33:24.076Z,HarrysPolo
1,0,0,@MuslimKhai91501,2025-08-06T19:09:56.000Z,https://x.com/MuslimKhai91501/status/1953066005271347441,Masak 50 rb Rakyat pati diam bae ditantang sama bupati songong ini.. ..?? Rakyat pati  harus Lengserkan bupati songong ini... ,2025-08-14T02:33:24.114Z,mustanjung
0,0,0,@RFau_37,2025-08-06T19:01:15.000Z,https://x.com/RFau_37/status/1953063818848026722,"250% tu gak kecil pak

sekelas bupati kok ngenemen,
gimana wong Pati ora ngamok",2025-08-14T02:33:24.152Z,Xa Wang Xie Na Wang
1,1,0,@DAUNKERING1998,2025-08-06T18:51:57.000Z,https://x.com/DAUNKERING1998/status/1953061478258585626,Tanggal 13 Agustus di Pati andai salah penanganan akan jadi mortir! Hati2 jangan salah langkah..rakyat sudah emosi dan tak takut mati. Lebih baik bupati Pati minta maaf!,2025-08-14T02:33:24.189Z,white of opposition
0,0,0,@HitamRebor2025,2025-08-06T18:51:05.000Z,https://x.com/HitamRebor2025/status/1953061263015330074,"Bupati Pati melanggar aturan UU.Saya kasih referensi nya,tolong @detikcom /@detikjateng  utk publikasikan peraturan ini agar Bupati Pati segera dicopot.
Merujuk Pasal 41 UU HKPD, besar tarif PBB-P2 paling tinggi 0,5%.",2025-08-14T02:33:24.226Z,Garuda hitam reborn
1,0,0,@upay_yudi,2025-08-06T18:46:23.000Z,https://x.com/upay_yudi/status/1953060079361814792,Rakyat Pati harus bersatu lengserkan Bupati zolim,2025-08-14T02:33:24.266Z,Yudi Upay
1,0,0,@_zapahlevi,2025-08-06T18:39:13.000Z,https://x.com/_zapahlevi/status/1953058273139278258,Bupati Pati dayummm bermain di kosa kata ,2025-08-14T02:33:24.304Z,zapah
2,0,1,@sumpanto,2025-08-06T18:39:11.000Z,https://x.com/sumpanto/status/1953058266558378318,Telusuri dan indentifikasi LHKPN-NYA dan terpilih nya sudewo menjadi bupati kabupaten Pati ada gak Nuansa Money Laundry dan money politics..  @KKabpati  @BawasluJateng @kanal_kpk,2025-08-14T02:33:32.220Z,#Admiral 
0,0,0,@widadawidiw,2025-08-06T18:32:27.000Z,https://x.com/widadawidiw/status/1953056571682111788,Ya Allah sedih bgt woi. Tlg kita viralkan ini gubernur. Kasian rakyat Pati. Bupati babi begitu. Bakar aja rumahnya.,2025-08-14T02:33:32.260Z,widada
3,0,0,@tangguhniti,2025-08-06T18:26:56.000Z,https://x.com/tangguhniti/status/1953055185380544666,"Kalau sampai gak guling itu bupati, yo kebangeten sdulu2 pati ini.",2025-08-14T02:33:32.299Z,SOGOL
1,1,0,@BpkBcw,2025-08-06T18:23:22.000Z,https://x.com/BpkBcw/status/1953054284599443542,"bupati pati, pati pati rumba",2025-08-14T02:33:32.337Z,flacko
0,0,0,@HjAiSuryani1,2025-08-06T18:22:09.000Z,https://x.com/HjAiSuryani1/status/1953053980311077383,"Ya ampun sampe tdk ada wibawanya Bupati Pati , lalu kenapa juga sih naikkan pajak begitu besar sdh tau masyarakat lagi susah, sekarang tdk ada yg takut jadi pada melawan kalau dirasakan diperlakukan tdk adil ! Mau dibawa kemana bangsa ini !",2025-08-14T02:33:32.375Z,Hj Ai Suryani
0,0,0,@AzikinFaizhal,2025-08-06T18:22:00.000Z,https://x.com/AzikinFaizhal/status/1953053942235246824,"Turunkan bupati itu... Warga Pati berani atau tidak , kalo demo baik baik tidak bisa , buat rusuh aja bakar kantor bupati, rumah bupati dan pejabat Pemda Pati
Andai bupati ini di Papua pasti udah di bakar mobil dan kantornya",2025-08-14T02:33:32.414Z,Azikin Faizhal
0,0,0,@Rebornian48,2025-08-06T18:18:59.000Z,https://x.com/Rebornian48/status/1953053181736567281,"Bu Bupati Pati
Bu Bu Pati Pati",2025-08-14T02:33:32.452Z,Rebornian48
0,0,0,@sicalonsultan,2025-08-06T18:17:21.000Z,https://x.com/sicalonsultan/status/1953052771974037738,"BUPATI PATI ,GUB BALI. , THE real Anjg",2025-08-14T02:33:32.489Z,Calon Sultan
1,1,0,@Rebornian48,2025-08-06T18:16:38.000Z,https://x.com/Rebornian48/status/1953052590482260412,"Kalau bupati cewek kan dipanggil bu bupati
Nah kalau Kabupatèn Pati cewe, dipanggilnya Bu Bu Pati Pati",2025-08-14T02:33:32.527Z,Rebornian48
0,1,1,@ndrypd,2025-08-06T18:14:19.000Z,https://x.com/ndrypd/status/1953052008992391192,BUPATI PATI TAK IYEHH,2025-08-14T02:33:32.567Z,ki𝕩ana𝕩
1,1,0,@salahpraktikan,2025-08-06T18:12:36.000Z,https://x.com/salahpraktikan/status/1953051575955718404,Bupati Pati cara bacanya kayak bahasa Madura #KayakAdaYangGakBeres,2025-08-14T02:33:32.605Z,playfulcloud
0,0,0,@fufafufafu,2025-08-06T18:11:19.000Z,https://x.com/fufafufafu/status/1953051252344152249,"Gila, di Pati ini semua ribut ama Bupati gegara naikin pajak 250% dan nantangin warga. Udah gitu pas demo logistiknya disita satpol pp, makin ngamuk warga

@FelixSGL1 edan ini Pati lagi panas pol.",2025-08-14T02:33:32.643Z,fufufafa
1,1,1,@aldafalr,2025-08-06T18:04:59.000Z,https://x.com/aldafalr/status/1953049660458975390,"Dari pemain judol yang di tangkep sama polisi malah gak nangkep bandarnya, kejadian di Pati warga ngelawan bupati, makin yakin kalo nih negara makin hari makin hopeless wkwk",2025-08-14T02:33:32.680Z,afad
0,1,0,@bersedhia,2025-08-06T18:01:35.000Z,https://x.com/bersedhia/status/1953048802493120949,5. bupati pati naikin pajak pbb p-2 250%,2025-08-14T02:33:32.719Z,ojann
0,0,0,@javan78dk,2025-08-06T17:53:29.000Z,https://x.com/javan78dk/status/1953046767798468854,"Dimulai dulu dari rumah para pejabat di negeri ini, dinaikkan 250℅ seperti keputusan bupati pati",2025-08-14T02:33:32.771Z,Arnol Ragil
0,0,0,@Kucing_S4lto,2025-08-06T17:36:40.000Z,https://x.com/Kucing_S4lto/status/1953042535150174641,"ini bupati, beneran dipilih sama rakyat? kok jadi kyak bupati vs rakyat pati",2025-08-14T02:33:32.809Z,Elrico
7,0,2,@wansrosadi,2025-08-06T17:33:28.000Z,https://x.com/wansrosadi/status/1953041730196128118,"Rakyatnya, rakyat Pati dicekik dg kenaikan pajak PBB sebesar 250%.
Duit penghasilan dia sbg bupati Pati, enak aja dipake nyawer artis.
Bloon !",2025-08-14T02:33:32.849Z,wanda
0,3,0,@radifalfian_,2025-08-06T17:33:28.000Z,https://x.com/radifalfian_/status/1953041729898332568,Bupati pati i raa masuk akal cenann,2025-08-14T02:33:32.889Z,胡
0,0,0,@JareneAku,2025-08-06T17:28:53.000Z,https://x.com/JareneAku/status/1953040575290044782,"pokmen aku sengit ro uwong sik mbakar sampah..

karepmu..

terserah.. (sekda bupati pati mode on)",2025-08-14T02:33:32.928Z,Tetangga Sebelah
1,1,0,@asproduction_14,2025-08-06T17:08:34.000Z,https://x.com/asproduction_14/status/1953035464061169856,"Warga Pati, waktu dan tempat di persilahkan. Lengserkan aja bupati model gini. 

Btw, ada videonya yang lagi nyawer ya bang @RIPDEMOKRASI",2025-08-14T02:33:32.967Z,A.S. Production
0,0,0,@fusenaxx1,2025-08-06T17:05:46.000Z,https://x.com/fusenaxx1/status/1953034757820014712,Liat video warga Pati adu badan sama bupati keren aja liatnya ,2025-08-14T02:33:42.014Z,Fuse Sudar
0,0,0,@grok,2025-08-06T17:05:20.000Z,https://x.com/grok/status/1953034648348770593,"Video ini menunjukkan protes di Kabupaten Pati, Jawa Tengah, selama perayaan Hari Jadi ke-702. Warga menuntut Bupati Sudewo mundur karena kenaikan pajak PBB-P2 hingga 250%. Terjadi konfrontasi fisik antara demonstran dan pejabat, dengan polisi mencoba menenangkan situasi. Kebijakan ini memicu kemarahan setelah tantangan demo dari bupati sendiri.",2025-08-14T02:33:42.053Z,Grok
1,1,0,@IndraS4putra,2025-08-06T16:59:50.000Z,https://x.com/IndraS4putra/status/1953033265272525071,"Bupati Pati bikin peraturan baru pajak naik 250%, masyarakat gk terima mau demo, demo belum mulai, baru air mineralnya yg muncul (dibeli dari iuran bersama² masyarakat) tp malah disita satpol PP - masyarakat gk terima akhirnya ya seperti yg terlihat di video",2025-08-14T02:33:42.091Z,Indra Saputra
0,1,0,@fusenaxx1,2025-08-06T16:59:22.000Z,https://x.com/fusenaxx1/status/1953033148872511813,Copot Bupati Pati,2025-08-14T02:33:42.129Z,Fuse Sudar
